14, 21.750819, 79.558769, 30, 26.684524, 77.712843
25, 37.537348, 66.709032, 690, 42.982068, 68.014366
30, 26.684524, 77.712843, 140, 32.439850, 75.955029
50, 41.334771, 66.007048, 681, 48.415173, 65.221055
61, 40.046914, 79.260497, 93, 36.044884, 74.976131
62, 17.488910, 81.810987, 85, 21.020287, 78.969347
85, 21.020287, 78.969347, 30, 26.684524, 77.712843
93, 36.044884, 74.976131, 734, 40.637432, 73.126647
94, 69.822463, 38.554450, 38, 70.323284, 34.357377
101, 15.215828, 78.431952, 62, 17.488910, 81.810987
103, 29.927170, 70.413541, 140, 32.439850, 75.955029
109, 19.572124, 83.498670, 85, 21.020287, 78.969347
113, 5.679584, 88.426163, 473, 11.993162, 87.109723
121, 60.886924, 54.553608, 755, 59.302700, 51.518363
137, 28.785388, 78.634761, 140, 32.439850, 75.955029
140, 32.439850, 75.955029, 93, 36.044884, 74.976131
142, 54.084073, 43.309137, 165, 60.243033, 45.548109
165, 60.243033, 45.548109, 545, 63.736127, 41.411606
169, 72.665332, 41.848893, 969, 67.802610, 39.419165
176, 52.140231, 63.959380, 978, 54.420883, 63.042045
180, 12.353681, 79.077983, 62, 17.488910, 81.810987
188, 64.430097, 52.565551, 755, 59.302700, 51.518363
190, 21.232458, 83.588691, 62, 17.488910, 81.810987
192, 60.334690, 36.189828, 545, 63.736127, 41.411606
207, 33.610275, 75.766496, 93, 36.044884, 74.976131
216, 18.067346, 75.620665, 85, 21.020287, 78.969347
218, 41.839739, 72.125062, 690, 42.982068, 68.014366
226, 63.154567, 51.580500, 165, 60.243033, 45.548109
235, 61.138906, 59.924635, 994, 56.934845, 57.326183
249, 44.699620, 75.721501, 734, 40.637432, 73.126647
253, 59.786960, 56.651627, 755, 59.302700, 51.518363
257, 12.742516, 87.756547, 791, 13.824399, 85.904907
264, 17.579794, 84.687705, 62, 17.488910, 81.810987
283, 59.568454, 35.215494, 545, 63.736127, 41.411606
293, 15.004936, 78.546064, 62, 17.488910, 81.810987
305, 20.023498, 75.891617, 85, 21.020287, 78.969347
318, 72.881871, 32.761803, 38, 70.323284, 34.357377
320, 56.833712, 58.079331, 994, 56.934845, 57.326183
322, 43.636724, 75.653380, 734, 40.637432, 73.126647
349, 66.528009, 29.627129, 38, 70.323284, 34.357377
361, 46.018502, 74.649914, 690, 42.982068, 68.014366
362, 69.993980, 31.535615, 38, 70.323284, 34.357377
391, 73.380058, 34.263156, 38, 70.323284, 34.357377
395, 64.426226, 52.825906, 755, 59.302700, 51.518363
397, 20.007288, 76.957226, 85, 21.020287, 78.969347
405, 24.595013, 79.597243, 30, 26.684524, 77.712843
408, 53.693781, 42.568041, 165, 60.243033, 45.548109
422, 49.356100, 70.332724, 681, 48.415173, 65.221055
437, 19.240909, 87.029922, 62, 17.488910, 81.810987
458, 53.095549, 54.389248, 994, 56.934845, 57.326183
473, 11.993162, 87.109723, 791, 13.824399, 85.904907
478, 53.535541, 51.040857, 755, 59.302700, 51.518363
494, 22.683293, 82.705194, 85, 21.020287, 78.969347
495, 74.294266, 32.509736, 38, 70.323284, 34.357377
499, 35.671196, 71.628071, 734, 40.637432, 73.126647
501, 17.727138, 75.452124, 85, 21.020287, 78.969347
502, 7.037537, 88.465884, 473, 11.993162, 87.109723
510, 44.355056, 76.439112, 734, 40.637432, 73.126647
513, 7.117074, 82.682176, 473, 11.993162, 87.109723
516, 22.854137, 75.788223, 30, 26.684524, 77.712843
538, 67.844382, 34.958749, 38, 70.323284, 34.357377
545, 63.736127, 41.411606, 969, 67.802610, 39.419165
548, 63.165544, 50.209168, 165, 60.243033, 45.548109
553, 22.270326, 81.939027, 85, 21.020287, 78.969347
560, 11.132227, 93.127781, 473, 11.993162, 87.109723
575, 12.816284, 79.332481, 62, 17.488910, 81.810987
582, 65.210767, 35.794001, 969, 67.802610, 39.419165
592, 73.973922, 32.310875, 38, 70.323284, 34.357377
602, 11.582366, 84.735807, 791, 13.824399, 85.904907
613, 17.909970, 83.209115, 85, 21.020287, 78.969347
626, 5.883777, 90.399213, 473, 11.993162, 87.109723
644, 13.852555, 91.071382, 791, 13.824399, 85.904907
649, 57.194093, 69.132120, 978, 54.420883, 63.042045
681, 48.415173, 65.221055, 978, 54.420883, 63.042045
685, 43.873113, 63.885726, 681, 48.415173, 65.221055
690, 42.982068, 68.014366, 681, 48.415173, 65.221055
692, 59.888813, 38.465177, 545, 63.736127, 41.411606
706, 62.332510, 47.816820, 545, 63.736127, 41.411606
708, 23.454434, 79.082892, 30, 26.684524, 77.712843
720, 29.845853, 78.661151, 140, 32.439850, 75.955029
731, 28.079282, 78.440733, 140, 32.439850, 75.955029
732, 73.061679, 38.889775, 38, 70.323284, 34.357377
734, 40.637432, 73.126647, 690, 42.982068, 68.014366
738, 23.743133, 75.184045, 30, 26.684524, 77.712843
751, 32.492322, 69.855375, 93, 36.044884, 74.976131
755, 59.302700, 51.518363, 165, 60.243033, 45.548109
791, 13.824399, 85.904907, 62, 17.488910, 81.810987
792, 39.696930, 63.344003, 690, 42.982068, 68.014366
794, 30.769947, 73.933444, 93, 36.044884, 74.976131
795, 70.213953, 37.348618, 38, 70.323284, 34.357377
796, 60.445685, 64.472737, 978, 54.420883, 63.042045
802, 50.755528, 58.563573, 978, 54.420883, 63.042045
805, 69.854081, 33.691680, 38, 70.323284, 34.357377
827, 36.783054, 74.744460, 734, 40.637432, 73.126647
852, 43.136068, 59.039808, 681, 48.415173, 65.221055
879, 43.595280, 66.006020, 681, 48.415173, 65.221055
891, 35.737510, 70.158058, 734, 40.637432, 73.126647
898, 62.368656, 51.861280, 165, 60.243033, 45.548109
899, 57.076034, 55.235649, 755, 59.302700, 51.518363
904, 56.159621, 43.564806, 165, 60.243033, 45.548109
906, 55.623418, 57.890955, 994, 56.934845, 57.326183
907, 63.617971, 35.868627, 969, 67.802610, 39.419165
909, 21.240979, 84.311927, 62, 17.488910, 81.810987
923, 61.550040, 62.068950, 978, 54.420883, 63.042045
