0.000000, 40.000000, -40.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1.570796
0.980355, 40.000000, -40.000000, 0.754843, 0.000000, 1.539939, 0.000000, -1.570796
1.960711, 40.000000, -40.000000, 1.509687, 0.000000, 0.000000, 2.000000, 0.000000
3.541850, 40.152679, -37.504666, 1.509687, 3.162278, 0.000000, -2.000000, 0.000000
5.122988, 40.305358, -35.009333, 1.509687, 0.000000, 0.000000, 0.000000, 1.570796
6.122988, 40.305358, -35.009333, 2.295085, 0.000000, 1.570796, 0.000000, 0.000000
9.100558, 40.305358, -35.009333, 0.689055, 0.000000, 1.570796, 0.000000, -1.570796
10.100558, 40.305358, -35.009333, 1.474453, 0.000000, 0.000000, 2.000000, 0.000000
11.681697, 40.545844, -32.520927, 1.474453, 3.162278, 0.000000, -2.000000, 0.000000
13.262835, 40.786329, -30.032520, 1.474453, 0.000000, 0.000000, 0.000000, 1.570796
13.757425, 40.786329, -30.032520, 1.666576, 0.000000, 0.776900, 0.000000, -1.570796
14.252015, 40.786329, -30.032520, 1.858700, 0.000000, 0.000000, 2.000000, 0.000000
15.833154, 40.076473, -27.635417, 1.858700, 3.162278, 0.000000, -2.000000, 0.000000
17.414293, 39.366616, -25.238314, 1.858700, 0.000000, 0.000000, 0.000000, 1.570796
17.957624, 39.366616, -25.238314, 2.090556, 0.000000, 0.853462, 0.000000, -1.570796
18.500954, 39.366616, -25.238314, 2.322412, 0.000000, 0.000000, 2.000000, 0.000000
20.082093, 37.659565, -23.411848, 2.322412, 3.162278, 0.000000, -2.000000, 0.000000
21.663232, 35.952515, -21.585381, 2.322412, 0.000000, 0.000000, 0.000000, 1.570796
22.394348, 35.952515, -21.585381, 2.742231, 0.000000, 1.148435, 0.000000, -1.570796
23.125464, 35.952515, -21.585381, 3.162051, 0.000000, 0.000000, 2.000000, 0.000000
24.706603, 33.453038, -21.636523, 3.162051, 3.162278, 0.000000, -2.000000, 0.000000
26.287742, 30.953561, -21.687664, 3.162051, 0.000000, 0.000000, 0.000000, 1.570796
27.287742, 30.953561, -21.687664, 3.947449, 0.000000, 1.570796, 0.000000, 0.000000
