2, 40.305358, -35.009333, 1.509687, 1, 40.000000, -40.000000, 0.000000
3, 40.786329, -30.032520, 1.474453, 2, 40.305358, -35.009333, 1.509687
4, 39.366616, -25.238314, 1.858700, 3, 40.786329, -30.032520, 1.474453
5, 35.952515, -21.585381, 2.322412, 4, 39.366616, -25.238314, 1.858700
6, 30.953561, -21.687664, 3.162051, 5, 35.952515, -21.585381, 2.322412
7, 27.479678, -18.091536, 2.338906, 6, 30.953561, -21.687664, 3.162051
8, 22.624193, -16.898112, 2.900581, 7, 27.479678, -18.091536, 2.338906
9, 17.650829, -17.413530, 3.244860, 8, 22.624193, -16.898112, 2.900581
10, 14.301461, -13.701155, 2.304835, 9, 17.650829, -17.413530, 3.244860
11, 11.977026, -9.274305, 2.054303, 10, 14.301461, -13.701155, 2.304835
12, 7.011779, -9.862793, 3.259564, 11, 11.977026, -9.274305, 2.054303
13, 42.289080, -21.181319, 0.946541, 4, 39.366616, -25.238314, 1.858700
14, 3.754894, -6.069022, 2.280194, 12, 7.011779, -9.862793, 3.259564
15, 2.768584, -1.167268, 1.769361, 14, 3.754894, -6.069022, 2.280194
16, 20.095242, -16.466431, 2.972526, 8, 22.624193, -16.898112, 2.900581
17, 41.055220, -16.335951, 1.820144, 13, 42.289080, -21.181319, 0.946541
18, 31.319334, -14.888874, 0.695191, 7, 27.479678, -18.091536, 2.338906
19, -1.641353, 1.189097, 2.650859, 15, 2.768584, -1.167268, 1.769361
20, 30.974644, -26.687620, 4.716606, 6, 30.953561, -21.687664, 3.162051
21, 30.743457, -9.922148, 1.686228, 18, 31.319334, -14.888874, 0.695191
22, 33.524518, -5.766947, 0.980975, 21, 30.743457, -9.922148, 1.686228
23, 25.263843, -17.283234, 2.791808, 7, 27.479678, -18.091536, 2.338906
24, -3.279415, 5.913158, 1.904572, 19, -1.641353, 1.189097, 2.650859
25, 13.471385, -4.502838, 1.267286, 11, 11.977026, -9.274305, 2.054303
26, 14.385714, -21.200221, 4.000820, 9, 17.650829, -17.413530, 3.244860
27, -5.386042, 10.447705, 2.005703, 24, -3.279415, 5.913158, 1.904572
28, 41.643122, -22.659727, 4.300459, 13, 42.289080, -21.181319, 0.946541
29, 12.194968, -25.694732, 4.258850, 26, 14.385714, -21.200221, 4.000820
30, -10.285644, 11.444654, 2.940858, 27, -5.386042, 10.447705, 2.005703
31, -1.271440, 13.288489, 0.604264, 27, -5.386042, 10.447705, 2.005703
32, -1.190658, 18.287836, 1.554639, 31, -1.271440, 13.288489, 0.604264
33, 38.373484, -4.547305, 0.246415, 22, 33.524518, -5.766947, 0.980975
34, -2.282746, 23.167113, 1.790989, 32, -1.190658, 18.287836, 1.554639
35, -6.517912, 25.824813, 2.581175, 34, -2.282746, 23.167113, 1.790989
36, 42.956829, -27.688105, 0.823899, 3, 40.786329, -30.032520, 1.474453
37, -2.274039, 9.525507, 5.995093, 27, -5.386042, 10.447705, 2.005703
38, -9.452614, 28.569016, 2.389727, 35, -6.517912, 25.824813, 2.581175
39, -9.045242, 33.552393, 1.489232, 38, -9.452614, 28.569016, 2.389727
40, -8.619803, 34.349269, 1.080410, 39, -9.045242, 33.552393, 1.489232
41, 17.668038, -17.360127, 1.259061, 9, 17.650829, -17.413530, 3.244860
42, 19.837707, -11.473068, 1.622326, 16, 20.095242, -16.466431, 2.972526
43, 2.065884, 25.634789, 0.516150, 34, -2.282746, 23.167113, 1.790989
44, 35.466770, -8.837359, 5.276414, 22, 33.524518, -5.766947, 0.980975
45, -13.020585, 36.722687, 2.646988, 40, -8.619803, 34.349269, 1.080410
46, -17.923257, 35.740948, 3.339225, 45, -13.020585, 36.722687, 2.646988
47, 7.060969, 25.413164, 6.238846, 43, 2.065884, 25.634789, 0.516150
48, 42.062795, -4.448146, 0.026871, 33, 38.373484, -4.547305, 0.246415
49, -5.501001, -1.989443, 3.830518, 19, -1.641353, 1.189097, 2.650859
50, 10.844026, 28.682489, 0.712681, 47, 7.060969, 25.413164, 6.238846
51, 14.409743, 32.187580, 0.776824, 50, 10.844026, 28.682489, 0.712681
52, 16.979494, 27.898480, 5.252173, 51, 14.409743, 32.187580, 0.776824
53, -8.801301, -5.745507, 3.991490, 49, -5.501001, -1.989443, 3.830518
54, 17.854421, 22.975625, 4.888280, 52, 16.979494, 27.898480, 5.252173
55, 21.616839, 29.767981, 0.383211, 52, 16.979494, 27.898480, 5.252173
56, -13.588901, 40.362076, 1.725702, 45, -13.020585, 36.722687, 2.646988
57, -11.930668, -9.645131, 4.036138, 53, -8.801301, -5.745507, 3.991490
58, 9.255385, 25.444515, 0.014286, 47, 7.060969, 25.413164, 6.238846
59, -15.928415, -12.648133, 3.785845, 57, -11.930668, -9.645131, 4.036138
60, 23.043058, 34.560256, 1.281536, 55, 21.616839, 29.767981, 0.383211
61, 22.316315, -21.277757, 4.642207, 8, 22.624193, -16.898112, 2.900581
62, 16.621493, 36.660226, 1.111554, 51, 14.409743, 32.187580, 0.776824
63, -22.830646, 36.698826, 2.948825, 46, -17.923257, 35.740948, 3.339225
64, -19.538560, -16.107447, 3.905658, 59, -15.928415, -12.648133, 3.785845
65, 25.343487, 26.434500, 5.553418, 55, 21.616839, 29.767981, 0.383211
66, 14.637417, -30.057580, 5.222747, 29, 12.194968, -25.694732, 4.258850
67, 28.925487, 22.946051, 5.511018, 65, 25.343487, 26.434500, 5.553418
68, -8.951755, -4.353757, 1.678482, 53, -8.801301, -5.745507, 3.991490
69, 33.591392, 24.743085, 0.367632, 67, 28.925487, 22.946051, 5.511018
70, -9.469768, 23.668498, 3.772493, 35, -6.517912, 25.824813, 2.581175
71, 38.317252, 26.375949, 0.332675, 69, 33.591392, 24.743085, 0.367632
72, -23.936595, -13.728942, 2.645832, 64, -19.538560, -16.107447, 3.905658
73, 12.906417, -34.748383, 4.358871, 66, 14.637417, -30.057580, 5.222747
74, -28.450440, -15.879571, 3.586225, 72, -23.936595, -13.728942, 2.645832
75, 42.432954, -13.854855, 1.063899, 17, 41.055220, -16.335951, 1.820144
76, 28.870229, -13.280585, 2.560533, 18, 31.319334, -14.888874, 0.695191
77, -26.592736, -9.492798, 2.130846, 72, -23.936595, -13.728942, 2.645832
78, 39.594153, 21.541746, 4.970630, 71, 38.317252, 26.375949, 0.332675
79, -12.232559, -16.015721, 5.544228, 59, -15.928415, -12.648133, 3.785845
80, 22.392689, -8.611696, 0.841906, 42, 19.837707, -11.473068, 1.622326
81, 6.737341, -8.362615, 1.751732, 12, 7.011779, -9.862793, 3.259564
82, -16.256266, -13.328881, 4.263565, 59, -15.928415, -12.648133, 3.785845
83, 17.803293, 31.242048, 1.329225, 52, 16.979494, 27.898480, 5.252173
84, -26.092180, -4.517916, 1.470517, 77, -26.592736, -9.492798, 2.130846
85, 17.637530, -1.738198, 0.585874, 25, 13.471385, -4.502838, 1.267286
86, 39.164100, 31.144743, 1.395047, 71, 38.317252, 26.375949, 0.332675
87, -12.286509, -21.015430, 4.701599, 79, -12.232559, -16.015721, 5.544228
88, -14.642577, -25.425526, 4.221723, 87, -12.286509, -21.015430, 4.701599
89, 41.115543, -1.530425, 1.884716, 48, 42.062795, -4.448146, 0.026871
90, 15.363884, 33.560599, 0.963486, 51, 14.409743, 32.187580, 0.776824
91, -4.751036, 21.775294, 3.655030, 34, -2.282746, 23.167113, 1.790989
92, -30.068339, -1.486388, 2.490186, 84, -26.092180, -4.517916, 1.470517
93, 13.620206, 31.715116, 3.680840, 51, 14.409743, 32.187580, 0.776824
94, -5.145340, 23.536090, 1.791097, 91, -4.751036, 21.775294, 3.655030
95, -25.836339, 1.176350, 0.561608, 92, -30.068339, -1.486388, 2.490186
96, 42.265014, -9.519915, 1.609518, 75, 42.432954, -13.854855, 1.063899
97, -24.102064, 0.338629, 5.833199, 95, -25.836339, 1.176350, 0.561608
98, 6.117735, 1.917900, 0.744394, 15, 2.768584, -1.167268, 1.769361
99, -13.934181, 21.417050, 3.608682, 70, -9.469768, 23.668498, 3.772493
100, 14.768702, 25.810393, 3.898455, 52, 16.979494, 27.898480, 5.252173
101, 28.811208, -5.604003, 3.107035, 22, 33.524518, -5.766947, 0.980975
102, -32.817959, 2.689685, 2.153069, 92, -30.068339, -1.486388, 2.490186
103, -30.068957, -20.610364, 4.382748, 74, -28.450440, -15.879571, 3.586225
104, 33.883893, -17.842445, 5.427407, 18, 31.319334, -14.888874, 0.695191
105, 12.529850, -15.587857, 3.958441, 10, 14.301461, -13.701155, 2.304835
106, 22.356366, -17.013575, 3.548628, 8, 22.624193, -16.898112, 2.900581
107, 13.744072, -4.279012, 0.687307, 25, 13.471385, -4.502838, 1.267286
108, -10.100080, 43.943713, 0.798525, 56, -13.588901, 40.362076, 1.725702
109, -0.570278, -0.745380, 5.218051, 19, -1.641353, 1.189097, 2.650859
110, -33.629189, -24.121026, 3.919980, 103, -30.068957, -20.610364, 4.382748
111, -31.554138, -8.872729, 3.017259, 77, -26.592736, -9.492798, 2.130846
112, 43.144527, 34.170664, 0.649997, 86, 39.164100, 31.144743, 1.395047
113, -13.588631, 40.802487, 1.570183, 56, -13.588901, 40.362076, 1.725702
114, -34.229864, -29.084814, 4.591963, 110, -33.629189, -24.121026, 3.919980
115, -13.360217, 38.204750, 1.796068, 45, -13.020585, 36.722687, 2.646988
116, 19.609729, -30.583041, 6.177899, 66, 14.637417, -30.057580, 5.222747
117, 21.692066, -8.476890, 2.951507, 80, 22.392689, -8.611696, 0.841906
118, 29.299630, -17.390284, 0.367782, 7, 27.479678, -18.091536, 2.338906
119, -33.058308, -29.847502, 5.706105, 114, -34.229864, -29.084814, 4.591963
120, -35.697221, -11.671812, 3.735757, 111, -31.554138, -8.872729, 3.017259
121, 27.214471, -14.386824, 3.730598, 76, 28.870229, -13.280585, 2.560533
122, -37.796749, 3.149732, 3.049453, 102, -32.817959, 2.689685, 2.153069
123, 35.140758, -6.282522, 5.974393, 22, 33.524518, -5.766947, 0.980975
124, 39.711404, 28.228483, 0.925656, 71, 38.317252, 26.375949, 0.332675
125, 8.160255, 22.153964, 5.037694, 47, 7.060969, 25.413164, 6.238846
126, 28.816832, -20.243546, 5.268360, 7, 27.479678, -18.091536, 2.338906
127, 21.580380, -13.957220, 1.036373, 16, 20.095242, -16.466431, 2.972526
128, -42.322874, 5.274396, 2.702705, 122, -37.796749, 3.149732, 3.049453
129, -40.691585, -11.434491, 3.094111, 120, -35.697221, -11.671812, 3.735757
130, 4.711387, -4.458445, 1.034887, 14, 3.754894, -6.069022, 2.280194
131, -40.277835, -0.449951, 4.108914, 122, -37.796749, 3.149732, 3.049453
132, 12.599704, -22.870113, 3.893404, 26, 14.385714, -21.200221, 4.000820
133, -38.158988, -12.976168, 3.628830, 120, -35.697221, -11.671812, 3.735757
134, -20.058338, 3.279426, 0.628781, 97, -24.102064, 0.338629, 5.833199
