116, -41.217217, 20.171423
95, -37.908102, 23.919723
61, -34.388153, 22.698839
60, -31.379960, 18.704997
49, -27.461523, 15.599221
46, -23.877723, 12.112620
39, -20.859485, 8.126364
38, -16.313699, 10.208627
25, -11.314114, 10.144179
24, -6.937671, 7.726174
21, -7.306981, 2.739832
16, -2.711549, 0.769552
15, 1.767242, -1.453157
13, 3.914570, 3.062259
9, 7.989944, 5.959037
8, 11.335130, 9.675182
7, 16.276194, 10.440616
5, 18.650890, 14.840709
4, 20.073678, 19.634003
3, 23.841449, 22.920933
2, 22.536101, 27.747533
1, 27.000000, 30.000000
