2, 7.054403, 7.087693, 1, 0.000000, 0.000000
3, 16.891254, 8.886685, 2, 7.054403, 7.087693
4, 5.971477, -8.021313, 1, 0.000000, 0.000000
5, 20.132852, 18.346708, 3, 16.891254, 8.886685
6, -7.127044, -7.014645, 1, 0.000000, 0.000000
7, -6.428488, 7.659931, 1, 0.000000, 0.000000
8, -8.194589, -11.665075, 6, -7.127044, -7.014645
9, -17.143074, -16.128775, 8, -8.194589, -11.665075
10, -17.117754, -20.466499, 9, -17.143074, -16.128775
11, -14.496263, -30.116772, 10, -17.117754, -20.466499
12, 14.160515, -13.760622, 4, 5.971477, -8.021313
13, 20.095242, -16.466431, 12, 14.160515, -13.760622
14, 29.829938, -14.178266, 13, 20.095242, -16.466431
15, 32.452325, -13.943845, 14, 29.829938, -14.178266
16, 30.545402, -24.152638, 14, 29.829938, -14.178266
17, 25.263843, -17.283234, 13, 20.095242, -16.466431
18, 26.796940, 10.256858, 3, 16.891254, 8.886685
19, 40.191553, -26.789262, 16, 30.545402, -24.152638
20, -10.830445, -16.184126, 8, -8.194589, -11.665075
21, -23.056838, -35.285579, 11, -14.496263, -30.116772
22, 26.034089, -33.077214, 16, 30.545402, -24.152638
23, 24.954293, 27.107628, 5, 20.132852, 18.346708
24, 41.643122, -22.659727, 19, 40.191553, -26.789262
25, 21.322281, 28.887534, 23, 24.954293, 27.107628
26, 34.128038, 31.087880, 23, 24.954293, 27.107628
27, 11.543224, 30.977997, 25, 21.322281, 28.887534
28, 4.050786, 37.600940, 27, 11.543224, 30.977997
29, -27.036877, -14.675277, 9, -17.143074, -16.128775
30, -5.526849, 34.725370, 28, 4.050786, 37.600940
31, 42.956829, -27.688105, 19, 40.191553, -26.789262
32, 31.572043, -41.403742, 22, 26.034089, -33.077214
33, 28.760343, 12.902795, 18, 26.796940, 10.256858
34, 40.359983, -46.175754, 32, 31.572043, -41.403742
35, -16.266188, 9.454269, 7, -6.428488, 7.659931
36, -8.411641, 41.303234, 30, -5.526849, 34.725370
37, -8.619803, 34.349269, 30, -5.526849, 34.725370
38, 17.668038, -17.360127, 13, 20.095242, -16.466431
39, 19.815949, -11.051199, 13, 20.095242, -16.466431
40, -19.574372, -20.872757, 10, -17.117754, -20.466499
41, 30.975689, 40.578017, 26, 34.128038, 31.087880
42, 11.120844, 34.015021, 27, 11.543224, 30.977997
43, -30.567447, -8.285779, 29, -27.036877, -14.675277
44, -24.405717, 15.263579, 35, -16.266188, 9.454269
45, 30.794713, 24.360134, 23, 24.954293, 27.107628
46, 36.216216, -49.059994, 34, 40.359983, -46.175754
47, 46.027881, -20.661183, 24, 41.643122, -22.659727
48, 18.166244, 35.880213, 42, 11.120844, 34.015021
49, 19.191226, 24.206941, 25, 21.322281, 28.887534
50, -1.033520, 34.921888, 30, -5.526849, 34.725370
51, 18.190878, 21.082515, 49, 19.191226, 24.206941
52, -27.566957, 24.750758, 44, -24.405717, 15.263579
53, -13.588901, 40.362076, 36, -8.411641, 41.303234
54, 13.867515, 42.464298, 48, 18.166244, 35.880213
55, 46.383637, -19.553390, 47, 46.027881, -20.661183
56, 9.279389, 35.710758, 42, 11.120844, 34.015021
57, -36.825188, 20.971188, 52, -27.566957, 24.750758
